,time,affinity,linkage,n_clusters,calinski,davies,silhouette,ARI,AMI,homo,compl,v-measure
27,0.0330352783203125,euclidean,complete,15,86.79554701265168,1.8491038328791234,0.13976282458375158,0.13837388654022206,0.33691237702841986,0.37110999090559066,0.3436539727027165,0.3568546518225531
28,0.03420901298522949,euclidean,average,2,168.22628320456846,1.8268245614085714,0.186646308034338,0.016431517495956362,0.06530131197838246,0.0413394706041589,0.2015262245089562,0.06860571584780593
29,0.03359484672546387,euclidean,average,3,102.63353300751477,1.4894786642810587,0.15079129698650917,0.018341111122073463,0.10137823810842837,0.06650328839286002,0.2887733650250054,0.10810943071931592
30,0.03404426574707031,euclidean,average,4,118.48694403179023,1.6576427285838815,0.1345697820351814,0.054360818519664844,0.16895205813034497,0.1239100718166717,0.3094083160879206,0.17695444152520529
31,0.034102439880371094,euclidean,average,5,96.84681441483907,1.5796145793852194,0.1269953788718326,0.05240766811425549,0.17873939233518085,0.13491145279960035,0.31754906769804603,0.18936903494334764
32,0.034659385681152344,euclidean,average,6,107.15325766942853,1.7004947716203238,0.1303109792446369,0.061613488049966345,0.18861435256464645,0.158735324004063,0.2711170796291404,0.20023550927815587
33,0.034388065338134766,euclidean,average,7,102.50738354731614,1.7264184869679486,0.12597671540447303,0.07938628083106639,0.22047276823015236,0.19356107721181098,0.29325571005350126,0.23320022078669517
34,0.034691572189331055,euclidean,average,8,95.44030580438245,1.6819360355154576,0.11644281517139689,0.07767552426733343,0.22832083140782372,0.20571109779725227,0.296143419429743,0.24277947423065505
35,0.03375530242919922,euclidean,average,9,92.0737827270829,1.6143013880548565,0.12323330887729221,0.08039090530192002,0.24506265341354913,0.22582166683657381,0.30879013574652237,0.26086780284329025
36,0.03396868705749512,euclidean,average,10,87.17079868757264,1.5999907934172868,0.11958542208429597,0.0784023291572421,0.2498293315487957,0.23591895433030913,0.3081077125042806,0.2672238468678381
37,0.03469371795654297,euclidean,average,11,93.03088936861693,1.6529941260785614,0.137190314762987,0.08512317980650551,0.24938970498265653,0.2507708707352746,0.28661314854095804,0.26749671090181404
38,0.03400874137878418,euclidean,average,12,87.50588382850445,1.6579614253748485,0.13912469983891676,0.08364597801479974,0.25331554928657035,0.25917051130147156,0.2885153854875025,0.27305680286285783
39,0.033925771713256836,euclidean,average,13,85.54283835565745,1.685435741833834,0.13849257243630045,0.07661374535339546,0.2513674763373499,0.2638797557397691,0.2817518089021753,0.2725230845511415
40,0.04578661918640137,euclidean,average,14,82.64424618936087,1.646275684410588,0.14163615672823532,0.07430502133647193,0.253086582600227,0.2695196399116153,0.28264029433873916,0.2759240778964253
41,0.03388237953186035,euclidean,average,15,78.17741100233808,1.5804372486335763,0.1429778253232995,0.07484665558394708,0.2579473862733361,0.2767755339894665,0.28805755185520077,0.28230386899235976
42,0.018067121505737305,cosine,single,2,0.8427954625600036,1.6771407675372465,-0.1533827292555484,8.200512293292307e-06,0.0010681575987659326,0.0020287815649171425,0.3342907098225281,0.004033086673705217
43,0.01799178123474121,cosine,single,3,4.480728091952401,1.4523030937089774,-0.15446420946547432,0.0001277329117895451,0.008663124937207884,0.008162772565699106,0.37986347388711195,0.015982110342806236
44,0.018005847930908203,cosine,single,4,4.1925311783468135,1.4434571223497765,-0.2179458359760625,0.0002349876732526487,0.016067163135167043,0.014281320686043998,0.38710062364961917,0.02754637183921102
45,0.018114566802978516,cosine,single,5,5.158787975456289,1.4852702174736874,-0.22214747435938612,0.0005651391525666422,0.027883666973841703,0.023148578618426736,0.36084400592841276,0.04350618306902748
46,0.018032550811767578,cosine,single,6,4.474537291111662,1.6653713993841315,-0.2428799010471912,0.0006917620911889832,0.03488296364059562,0.029279028620824772,0.3682496086303035,0.05424510246733715
47,0.018053293228149414,cosine,single,7,5.26330205250366,1.5759714484709517,-0.23973840004263347,0.0007478207524679522,0.04160169830329163,0.03533484399488691,0.37253291825567747,0.06454735464695877
48,0.018108367919921875,cosine,single,8,6.205992387701499,1.6536809851012344,-0.23588629904006592,0.0009648129769912047,0.05420951127551879,0.04562643604798001,0.32121989335401274,0.07990331507662733
49,0.018103361129760742,cosine,single,9,7.267434542817081,1.6528870999382526,-0.22861190209200977,0.0013636692248676847,0.06601058330580754,0.055728279702423854,0.31056019808395435,0.09449920831720135
50,0.018033266067504883,cosine,single,10,7.55278937787975,1.719593749540786,-0.21692187297994103,0.0019176053019202403,0.07745233764383995,0.06629953179682625,0.2931362465875421,0.10814057514691898
51,0.01822185516357422,cosine,single,11,7.252118297037579,1.6999537969884317,-0.2187803401265469,0.0024442579395300744,0.08385795813547917,0.07281778600876289,0.3017520978120704,0.11732347225590012
52,0.01800537109375,cosine,single,12,6.722678995177334,1.638081656856406,-0.2186585280756111,0.0024623622563233563,0.08632723392264317,0.07632160208534337,0.3117452691578716,0.12262267226487113
53,0.018071889877319336,cosine,single,13,6.696218896401346,1.6033608490781666,-0.22245451807896488,0.002916545139239609,0.0924512650112415,0.08274823242957534,0.31832773730733943,0.13135196113976563
54,0.01800847053527832,cosine,single,14,18.52143039182731,1.6933080737309185,-0.1722738992219469,0.002432369130910457,0.07473993628866654,0.08355746911095359,0.16229080688931832,0.11031689385229572
55,0.018169164657592773,cosine,single,15,19.523468663969084,1.6924351805390672,-0.15566100143393996,0.003398368397326855,0.08373078657070973,0.09415889447964187,0.1680244189459799,0.12068650233170454
56,0.03100419044494629,cosine,complete,2,141.70464526107438,2.4817117528295247,0.12735150336994888,0.005792332909520184,0.012441432375485988,0.01000504452185408,0.036829043449479355,0.015735385714562396
57,0.030637741088867188,cosine,complete,3,111.93744228239603,2.0872744158162746,0.09476791103937997,0.009881901363200421,0.04743939337444256,0.03666241107953196,0.09793378665043337,0.05335200853083255
58,0.03093886375427246,cosine,complete,4,101.80897592676772,2.4509324112251347,0.08205925762016596,0.044438975104231185,0.11397969384195965,0.09375231936514535,0.17182101695743318,0.12131201933518661
59,0.04287409782409668,cosine,complete,5,98.6634852211525,2.37681715647427,0.09496666861567897,0.06646063364344566,0.16242529112632148,0.14000289177061528,0.22026336071976324,0.17119287326366808
60,0.031558990478515625,cosine,complete,6,91.9742739126092,2.1534874611370403,0.08390927178815082,0.06305621012791929,0.1689794736639843,0.1523450445880218,0.21840565624282066,0.17948998809186187
61,0.03121185302734375,cosine,complete,7,88.15932924065716,2.257627392513238,0.080409954062519,0.08022034247361659,0.18801010871112675,0.17897292153479127,0.22581219501636007,0.19968258025195934
62,0.03212547302246094,cosine,complete,8,93.44600304809522,2.2526209971301814,0.09086949842778737,0.09755413244413456,0.2245593317670068,0.2189229010041421,0.2588718426750592,0.23722728446239644
63,0.032009124755859375,cosine,complete,9,86.74401957377677,2.1311412239342458,0.08747346044676868,0.09607991707754096,0.23417208437415987,0.23254679604103176,0.2666103785220414,0.24841630042023258
64,0.03150820732116699,cosine,complete,10,88.68360795277408,2.1177902394913657,0.09830358435782603,0.10794679202766203,0.2565158870199923,0.2623629380043811,0.28149288445259546,0.2715914664981016
65,0.03220009803771973,cosine,complete,11,86.93039321599866,2.015638555469442,0.10124013163201274,0.11216559550892574,0.26742491252116485,0.27942304816977637,0.28801345498385766,0.28365322660149267
66,0.03129982948303223,cosine,complete,12,84.3204636352684,1.930247627812369,0.10349407294232842,0.1035170499521539,0.2655276997799974,0.28231854350825,0.2844879560345301,0.2833990981334739
67,0.030894756317138672,cosine,complete,13,82.2574220276221,1.9631558748845248,0.11100514994254759,0.11310770166961384,0.2819762598202523,0.3066178213187214,0.2947876101319143,0.300586360027975
68,0.030802011489868164,cosine,complete,14,78.6767207745149,1.9034233683626547,0.11156050568537138,0.11373739254637333,0.2867954888336138,0.3156034404307183,0.2986056406254533,0.3068693395133735
69,0.031140565872192383,cosine,complete,15,76.23735632243249,1.9039895907705364,0.11015543644762903,0.11842586946617797,0.30154819865027255,0.3368850472524077,0.309149080292155,0.32242167427935775
70,0.03093576431274414,cosine,average,2,144.5385641364969,2.550434443823023,0.13200397193055258,-0.0012329206601814793,-0.002224435446063553,0.0006907483614704399,0.0023936573098031198,0.0010721124526953335
71,0.03113722801208496,cosine,average,3,153.04616126831164,2.1120907219091323,0.1394140818902356,0.028443770391506064,0.1105278867497035,0.08250357264859498,0.19438648806756958,0.1158407759289549
72,0.030934810638427734,cosine,average,4,153.378271117622,1.994172816914574,0.14987762374474173,0.08629139733414097,0.21014137657815066,0.16977588789070075,0.29900641042786186,0.21657848002146457
73,0.031172513961791992,cosine,average,5,138.624413858722,2.0962932253520163,0.1299000758722937,0.09065248417265931,0.2077242396536647,0.1795958453846302,0.27044993949572493,0.2158521961531963
74,0.031015634536743164,cosine,average,6,126.18225276828313,2.021483991658717,0.13628305031068963,0.0965390901181496,0.21338674592764362,0.193919296378893,0.2625287807432975,0.22306763460116646
75,0.031572818756103516,cosine,average,7,112.29224397589061,1.9301121140785074,0.11537333538803163,0.10078010905913182,0.22691586961563542,0.2122851705438253,0.2711006713826939,0.23811476161425987
76,0.03192472457885742,cosine,average,8,101.84976667948378,1.8218088212180406,0.11846701207045035,0.10055434214269864,0.23054671650071842,0.22048100453115216,0.271881421072192,0.24349822697334159
77,0.03108811378479004,cosine,average,9,95.8207586783536,1.7771156319792918,0.11948545531794337,0.10364862543447464,0.23917607329819068,0.23482145523806397,0.2755048672296574,0.25354151255691787
78,0.031189680099487305,cosine,average,10,89.31812274511141,1.7387644594412177,0.11345131843342089,0.10497842549371338,0.24479304035124355,0.2450308491784887,0.27854950969252457,0.26071727765107205
79,0.03094482421875,cosine,average,11,87.38774681418782,1.7439911201587746,0.12432418583325047,0.10830020358199349,0.2484227963367536,0.25583051429032355,0.2761723873941939,0.26561255089447294
80,0.031423091888427734,cosine,average,12,84.72132513805995,1.725645615203022,0.12480305730191,0.10679270507984859,0.2526877102908281,0.26680099320111994,0.2756259671157942,0.271141691539627
81,0.031090497970581055,cosine,average,13,80.27613816560708,1.6790404572782538,0.10016406519970003,0.11057054196619244,0.2626306430556264,0.28095282363777463,0.28403703151141946,0.282486509425031
82,0.031102895736694336,cosine,average,14,79.69740307302284,1.7437575072532765,0.11029798660712994,0.1251497199647641,0.28460536256711816,0.3105759450237027,0.2996007300540064,0.3049896322387743
83,0.031185388565063477,cosine,average,15,77.74985467716517,1.6941485555745532,0.1186800529016245,0.12892090941424791,0.29933453270123217,0.3297318897193906,0.31230858443331266,0.32078382552652485
