,n_clusters,time,inertia,calinski,davies,silhouette,ARI,AMI,homo,compl,v-measure
0,2,0.2922673225402832,223.73200573676345,248.90342786485118,0.5975546650809878,0.580184463257396,0.5681159420289855,0.7315847607219575,0.5793801642856945,0.9999999999999997,0.7336804366512104
1,3,0.49074387550354004,141.15417813388652,238.92433332841608,0.8340221406536129,0.46214947389312017,0.5923326221845838,0.6381753284020912,0.6412509939057986,0.6440718321615102,0.6426583176523606
2,4,0.8341972827911377,114.96770313827636,205.3177063609475,0.8499346366782422,0.3957689217743031,0.5169905517058322,0.6090494101588361,0.6728030057213789,0.567659499243565,0.615775189961355
3,5,0.8588340282440186,91.13730688271085,202.40089658608375,0.9496898234719223,0.345972967262151,0.42504280873178385,0.5869214358323516,0.7236395248712968,0.5058088751744795,0.5954268501115089
4,6,0.9364111423492432,81.74255429225722,182.5954004693586,1.018915437892612,0.3319327057441086,0.4929299342243468,0.6391055528958348,0.8471662909345592,0.5243624739022498,0.6477767342690682
5,7,0.8174684047698975,72.38074180323754,173.73303091965602,0.9605687036533982,0.32871261515854644,0.40313946519023874,0.5597705875920873,0.7824273128310901,0.4507863577734624,0.5720137020548896
6,8,0.8698000907897949,63.35569111180611,171.8269177105054,0.9915473589919855,0.32886707865145953,0.355382932870147,0.5405715071214636,0.7905484044120394,0.4276842742201619,0.5550747841643608
7,9,1.131023645401001,54.34294607489977,176.97247333949645,0.8838827284325353,0.3535235740971673,0.3887984306980205,0.580561290591793,0.8621409397623891,0.4552611493991493,0.5958686089986307
8,10,0.9019546508789062,47.6036226759185,180.50795408264767,0.8819729879987939,0.3482456142189337,0.31454156747788337,0.5373578390508258,0.8371542372284686,0.4158041870980013,0.5556325418755188
