,time,affinity,linkage,n_clusters,calinski,davies,silhouette,ARI,AMI,homo,compl,v-measure
19,0.001256704330444336,euclidean,average,5,126.17735085807522,0.6238370935453302,0.37391385799020177,0.5509110143971174,0.6388669827151151,0.648121815080815,0.6491550220922093,0.6486380071412841
20,0.001260995864868164,euclidean,average,6,115.79722091645557,0.6239538375710582,0.3257794966709168,0.5099047952249186,0.6094254672971045,0.648121815080815,0.5987382874285585,0.622452101604011
21,0.001249074935913086,euclidean,average,7,138.7401901664875,0.7624310831831987,0.33015645683520956,0.5537231559802703,0.62130091788435,0.759301462408613,0.5445829382690569,0.6342627018400772
22,0.0012586116790771484,euclidean,average,8,134.89517674585707,0.7535067908458208,0.3296904905706901,0.510373782554836,0.5929128303209235,0.7611477242780984,0.5068576355893966,0.6085045821922422
23,0.0012416839599609375,euclidean,average,9,125.00726404733886,0.7491115612709336,0.3211218221174772,0.5011758354993461,0.5780697341825748,0.7644961203167905,0.4888869634224119,0.5963893906959079
24,0.0009188652038574219,cosine,single,2,0.027013614691238533,5.647833070668662,-0.2847204440573242,0.0,1.543453930611589e-15,0.006707485288362729,0.18399944589406272,0.012943143374487423
25,0.0009248256683349609,cosine,single,3,118.99295583621772,0.9802740630540998,0.0942624877486885,0.5413923937297748,0.6779927798253336,0.549633815402053,0.9023311307568317,0.6831455586664769
26,0.0009329319000244141,cosine,single,4,86.90199799713686,0.7845931621361196,0.0816105672720444,0.5559376432828977,0.7033092098548096,0.5836170109494356,0.9074921479789254,0.7103810632404396
27,0.0009021759033203125,cosine,single,5,65.5281275952193,0.8055712553750386,0.025102414488713597,0.5536770225212188,0.6914658100158869,0.587916411669625,0.8683736549753078,0.7011393333166172
28,0.0009152889251708984,cosine,single,6,53.36919737843447,0.9064998330544083,0.03135635938011864,0.5485869964652468,0.6710263179983504,0.6012099805737572,0.7927104243127819,0.6838057856545907
29,0.0009579658508300781,cosine,single,7,46.39801056561555,0.9106508524475053,0.03142254170431201,0.5419392385398062,0.6387999731751625,0.6026302594852624,0.7180668100968742,0.6553036242192127
30,0.0009620189666748047,cosine,single,8,64.65945736080215,0.9074111889187655,0.14015447792336497,0.5930621391249205,0.6507770542803628,0.7078702792028156,0.6300141726993139,0.6666768683892564
31,0.0009436607360839844,cosine,single,9,57.04781684496683,0.8692625033929221,0.12370808050837208,0.585355040647801,0.6358022556798543,0.7078702792028156,0.6089860048127155,0.6547154742548958
32,0.0011875629425048828,cosine,complete,2,248.90342786485118,0.5975546650809878,0.580184463257396,0.5681159420289855,0.7315847607219575,0.5793801642856945,0.9999999999999997,0.7336804366512104
33,0.0011811256408691406,cosine,complete,3,204.77215122695432,0.9306074613900973,0.42282937519296426,0.5495942581875788,0.6137809260312582,0.6131429194712517,0.6241582882143623,0.6186015703706851
34,0.0011758804321289062,cosine,complete,4,172.86474036612813,1.0857839538573706,0.3578299802197716,0.5296781719618473,0.5886623724540865,0.6607921911843408,0.5421100758770234,0.5955963584257065
35,0.001199960708618164,cosine,complete,5,140.16752936777198,1.2836890115865576,0.33436279276248826,0.5175002990178923,0.5461643097842389,0.6652708175683039,0.4770919439154721,0.5556822373510206
36,0.0012123584747314453,cosine,complete,6,139.71201615275007,1.2407048468224635,0.25564510836982957,0.3895594512522101,0.5059001679652297,0.6652708175683039,0.4241981810750868,0.518062783036901
37,0.001207113265991211,cosine,complete,7,122.05509186908817,1.2022048643712144,0.21261475073682395,0.3998430849256507,0.5226048138068229,0.710616240240588,0.4310918878362067,0.5366360963872846
38,0.0012288093566894531,cosine,complete,8,109.6399004670807,1.2541334795839219,0.19343486295044252,0.3840851069168188,0.5003641917845424,0.7108139742369282,0.40641477900143974,0.517146203789119
39,0.0011982917785644531,cosine,complete,9,103.3693922527274,1.3522364992898637,0.19228861154412213,0.3791490154824973,0.4831827709056704,0.710930420597918,0.3887532715815918,0.5026473136589946
40,0.0011970996856689453,cosine,average,2,237.82590430675978,0.5963088291305928,0.5753869579723335,0.5437515388376617,0.6900269017222052,0.5453362851117876,0.9482746528494937,0.6924541904553438
41,0.0012164115905761719,cosine,average,3,209.0324360264129,0.8102915632551649,0.4289126961987112,0.60973554873343,0.6806623398909492,0.6611153482478135,0.7101757339581637,0.6847679296763263
42,0.0011873245239257812,cosine,average,4,144.19589480055285,0.7921008000595864,0.25703215120318285,0.5923921999812791,0.6563420054618836,0.6631439922603956,0.66337789728297,0.6632609241494978
43,0.0012776851654052734,cosine,average,5,138.31540095973568,0.985679713907539,0.28626306333554247,0.5321144774205367,0.5723499865888588,0.6631890337406054,0.5189491743105442,0.5822693135667659
44,0.0012049674987792969,cosine,average,6,122.482362939565,1.212261164949617,0.2813860065929789,0.5184239088068983,0.5384742996373161,0.6842355572659171,0.4607005789126081,0.550646813187573
45,0.0012369155883789062,cosine,average,7,105.42003245025512,1.2920346832714558,0.2713343765480509,0.5210234729858049,0.5316657210667485,0.7021427145279037,0.4469477010921156,0.5462077967598302
46,0.0012257099151611328,cosine,average,8,93.15257011393734,1.3799405417736201,0.26805068792498415,0.5059422491474032,0.5236090406154765,0.7179639726724106,0.4333597050269797,0.5404851154265099
47,0.0012233257293701172,cosine,average,9,109.27038475253391,1.3117907077020075,0.24404937706744392,0.37690257306387076,0.48823700089071737,0.7179639726724106,0.392595368197916,0.5076168734635419
