,time,quantile,n_clusters,calinski,davies,silhouette,ARI,AMI,homo,compl,v-measure
0,0.1415421962738037,0.2,3,164.63546499883716,0.8212059920440299,0.42416953609432834,0.5608414937415548,0.6988771582424604,0.6199410794098011,0.8125387400835619,0.7032924816600071
1,0.09497475624084473,0.3,2,248.90342786485118,0.5975546650809878,0.580184463257396,0.5681159420289855,0.7315847607219575,0.5793801642856945,0.9999999999999997,0.7336804366512104
2,0.05977511405944824,0.4,2,248.90342786485118,0.5975546650809878,0.580184463257396,0.5681159420289855,0.7315847607219575,0.5793801642856945,0.9999999999999997,0.7336804366512104
3,0.10887527465820312,0.5,2,248.90342786485118,0.5975546650809878,0.580184463257396,0.5681159420289855,0.7315847607219575,0.5793801642856945,0.9999999999999997,0.7336804366512104
