,time,affinity,linkage,n_clusters,calinski,davies,silhouette,ARI,AMI,homo,compl,v-measure
0,0.04701805114746094,euclidean,single,2,2.0834155114726287,0.6763519903849523,0.2031606012136878,-0.0003078814717806837,-0.00027394346134716215,0.0005418104209399459,0.10264135405749478,0.0010779307947927923
1,0.04692578315734863,euclidean,single,3,2.916409004982564,0.6187653687671919,0.16911369689701752,-0.0006142952688537496,-0.0005446031064039532,0.0010842018720730808,0.10270059531466008,0.0021457512221724124
2,0.046587228775024414,euclidean,single,4,3.1008844895483985,0.5949663012797204,0.16308729123415266,-0.000919238291368418,-0.0008120148335146839,0.0016271756757046552,0.10275992683807816,0.0032036228492123018
3,0.04693603515625,euclidean,single,5,3.1148654307300427,0.5857545370426223,0.1499843475986697,-0.0012227074355281138,-0.0010762139695422853,0.002170733158900669,0.10281934886961384,0.004251703887748733
4,0.04359865188598633,euclidean,single,6,3.155062254305287,0.5773729197574752,0.14522144670343112,-0.0006890809634301847,-0.0005504055877454395,0.00311599980291113,0.11807926164754962,0.006071771315449522
5,0.04684877395629883,euclidean,single,7,3.061109965994375,0.756488711874449,0.07833425551475892,-0.001291469282965093,3.7463256401677034e-05,0.004204003828176889,0.11658546426513361,0.00811537207369399
6,0.0467076301574707,euclidean,single,8,2.6795638284935657,0.6503240159483761,0.05115349449290993,-0.001293322596549826,-0.001073025218102631,0.004204003828176887,0.11380122151600301,0.008108467561654101
7,0.04628157615661621,euclidean,single,9,2.551925830890018,0.6623969542174615,0.004277426150755674,-0.0012721164705030861,-0.001084864518291633,0.004875116173222132,0.11547678418946283,0.009355277923110856
8,0.0675661563873291,euclidean,complete,2,252.4782275282548,1.893027251446748,0.1807526815845447,0.0037683353017386088,0.0025679056316341084,0.002516256604366331,0.005421850404702238,0.0034372847010332927
9,0.06588220596313477,euclidean,complete,3,136.60375239647036,1.8839528961219252,0.1499913866209868,0.0035631006550919326,0.0017862165781173396,0.002651665055610603,0.005248316821610835,0.0035232430992698767
10,0.06380224227905273,euclidean,complete,4,159.80374499676202,2.288117485632069,0.0969511871825397,0.01177745047897068,0.007688707836156728,0.00969088916634611,0.009517840579572464,0.009603585388480603
11,0.06348848342895508,euclidean,complete,5,126.769357046341,2.5709461910899245,0.09314954534282785,0.011247643214862114,0.008454602799163565,0.011424333643950114,0.010445234796044646,0.010912867131038808
12,0.06261396408081055,euclidean,complete,6,117.01033055784113,2.58465992644387,0.08707715379809414,0.01408420725231732,0.00938231346469359,0.013911321379690797,0.010849555890838379,0.012191139851414848
13,0.06691265106201172,euclidean,complete,7,108.32604728481465,2.753947385656127,0.06379018980866778,0.012242720486407363,0.011749454889011345,0.018587768469370707,0.012292385224032712,0.014798372621405893
14,0.06283998489379883,euclidean,complete,8,100.74882936510008,2.676001824519105,0.06411005148097657,0.01542086206993149,0.02414453565504591,0.03589345009479923,0.0223250278347537,0.027528107946118856
15,0.06275010108947754,euclidean,complete,9,91.0620694855286,2.7281371413022084,0.061736819490152944,0.015295743379915775,0.02354139023353652,0.03645967671139245,0.021848042929244454,0.02732305728594175
16,0.06373381614685059,euclidean,average,2,10.666593914063512,0.6016894154029928,0.42850498224605005,6.16681127067752e-05,0.0011128816478987826,0.0013491051799694991,0.13944679105894026,0.002672356129308126
17,0.062041521072387695,euclidean,average,3,124.78858970690472,1.6090813753586126,0.16616927666161485,-0.0034945437017669437,0.004443331069263266,0.004737606412419062,0.009602000678778939,0.006344734510300279
18,0.06225919723510742,euclidean,average,4,101.22944938378565,1.7969543928855152,0.1391927146808145,-0.009399235344875367,0.027030793865114384,0.024178914849759554,0.03778477220176086,0.029488070615433803
19,0.06264734268188477,euclidean,average,5,77.9079483804434,1.7091391290335032,0.10872619402551895,-0.009779362389466324,0.027706070569323997,0.02564225288147547,0.0392379949389395,0.03101562101215494
20,0.06252932548522949,euclidean,average,6,68.44358464444939,1.8093730424991206,0.08090751061815837,-0.011128080522476408,0.026703058647262048,0.026738732373852696,0.03564919956160673,0.03055765359896762
21,0.06288957595825195,euclidean,average,7,66.48740484587593,2.0205524568615036,0.07515240989219672,-0.01328784436645926,0.026805450776479917,0.029163395165059856,0.03322646388199776,0.031062628155560434
22,0.06216621398925781,euclidean,average,8,57.32908572136899,1.9783776505049036,0.07265681165080083,-0.013313655310580066,0.026463494604325583,0.029694840337239178,0.03358985413296152,0.03152248308314485
23,0.06335592269897461,euclidean,average,9,50.374329242436445,1.8467170643141668,0.07059666064802646,-0.013411943862718198,0.02578479059942708,0.029761193422653973,0.033546052251904254,0.031540482894096354
24,0.03468441963195801,cosine,single,2,2.0834155114726287,0.6763519903849523,0.2031606012136878,-0.0003078814717806837,-0.00027394346134716215,0.0005418104209399459,0.10264135405749478,0.0010779307947927923
25,0.034311771392822266,cosine,single,3,1.7586407122127856,0.7689773012861271,0.09973080635023555,-0.0006142952688537496,-0.0005446031064039532,0.0010842018720730808,0.10270059531466008,0.0021457512221724124
26,0.03491640090942383,cosine,single,4,1.590680805616838,0.8086437715556094,0.03446079331509385,-0.0005876888312354666,-0.0005544315383075395,0.0017574817605022898,0.110989059033385,0.003460172622467927
27,0.03492307662963867,cosine,single,5,1.5713175364831689,0.8054057409674288,0.0231331386122596,-0.0008938136645811401,-0.0008216263080592983,0.002300022645665921,0.10894329864685041,0.004504936585314954
28,0.03518867492675781,cosine,single,6,1.496277943019642,0.8234143957062804,-0.010634642584561253,-0.0003599845851132988,-0.0002967963065303882,0.003245289289676434,0.12297862239904103,0.006323702075007773
