,time,c,m,num_iters,term_threshold,limit,calinski,davies,silhouette,ARI,AMI,homo,compl,v-measure
0,32.318016052246094,8,2,100,1e-06,10,899.2311688239079,6.199614081029835,-0.027059171916834397,0.1910575569724971,0.37035084060490336,0.27138121740833054,0.586934331152896,0.37115243594041675
1,40.72886300086975,9,2,100,1e-06,10,1642.8769672613553,1.7527644018392554,0.12641773688686303,0.141398501023145,0.3059493778937104,0.20061686552405011,0.6475959155281745,0.3063350744096859
2,45.95950937271118,10,2,100,1e-06,10,674.0431361682922,4.070451626889768,-0.03820634519107275,0.14383922342082328,0.3130624577959873,0.2080692264012614,0.6400359823114019,0.31404545176805587
3,50.20518231391907,11,2,100,1e-06,10,1093.2676089905826,1.8487217510993763,0.11002375956333474,0.1417072860955558,0.30605921976821465,0.20069456295650845,0.6490451288950646,0.30658760496125825
4,62.67697334289551,12,2,100,1e-06,10,807.7474812020399,1.8417527653153165,-0.09790187933750918,0.14087074491240095,0.3030151608827301,0.1978455653055127,0.6534461227846169,0.30373001256258114
